weak,strong,grade,anchor,pragmatic,logical,alpha,sim_internal_logical,sim_internal_pragmatic,pref_internal,sim_steered_logical,sim_steered_pragmatic,pref_steered
participate in,win,C,They will participate in the robotics workshop this spring.,They will not win the robotics workshop this spring.,They will win the robotics workshop this spring.,20.0,0.9984613060951233,0.9980288147926331,0,0.9949023127555847,0.9959195852279663,1
participate in,win,C,He will participate in the youth leadership summit.,He will win the youth leadership summit.,He will win the youth leadership summit.,20.0,0.9987183809280396,0.9987183809280396,0,0.9960212707519531,0.9960212707519531,0
participate in,win,C,We will participate in the local running event.,We will not win the local running event.,We will win the local running event.,20.0,0.998581051826477,0.9982365369796753,0,0.9959636926651001,0.9965565204620361,1
participate in,win,C,She will participate in the environmental awareness campaign.,She will win the environmental awareness campaign.,She will win the environmental awareness campaign.,20.0,0.9987130165100098,0.9987130165100098,0,0.9960306882858276,0.9960306882858276,0
participate in,win,C,They will participate in the children's art workshop.,They will not win the children's art workshop.,They will win the children's art workshop.,20.0,0.9985328316688538,0.9980500340461731,0,0.9949745535850525,0.9958043098449707,1
participate in,win,C,He will participate in the local storytelling event.,He will win the local storytelling event.,He will win the local storytelling event.,20.0,0.9986270070075989,0.9986270070075989,0,0.9959417581558228,0.9959417581558228,0
participate in,win,C,We will participate in the inter-school quiz competition.,We will not win the inter-school quiz competition.,We will win the inter-school quiz competition.,20.0,0.9985780715942383,0.9982216358184814,0,0.9952206015586853,0.9959379434585571,1
participate in,win,C,She will participate in the citywide clean-up initiative.,She will win the citywide clean-up initiative.,She will win the citywide clean-up initiative.,20.0,0.9983898401260376,0.9983898401260376,0,0.9936875104904175,0.9936875104904175,0
participate in,win,C,They will participate in the dance recital.,They will not win the dance recital.,They will win the dance recital.,20.0,0.998806357383728,0.998529851436615,0,0.9961879253387451,0.9969674348831177,1
participate in,win,C,He will participate in the online hackathon this year.,He will not win the online hackathon this year.,He will win the online hackathon this year.,20.0,0.9979232549667358,0.9974571466445923,0,0.9929793477058411,0.9942125678062439,1
participate in,win,C,I will participate in the local charity auction.,I will win the local charity auction.,I will win the local charity auction.,20.0,0.9988462924957275,0.9988462924957275,0,0.9961345195770264,0.9961345195770264,0
participate in,win,C,We will participate in the regional spelling bee.,We will not win the regional spelling bee.,We will win the regional spelling bee.,20.0,0.9988627433776855,0.9985713958740234,0,0.9963860511779785,0.9970204830169678,1
participate in,win,C,She is participating in the poetry slam.,She is not winning the poetry slam.,She is winning the poetry slam.,20.0,0.9991464614868164,0.9988657832145691,0,0.9972022771835327,0.9980705380439758,1
participate in,win,C,They will participate in the local history competition.,They will win the local history competition.,They will win the local history competition.,20.0,0.9987471699714661,0.9987471699714661,0,0.9961233735084534,0.9961233735084534,0
participate in,win,C,He will participate in the national model UN.,He will not win the national model UN.,He will win the national model UN.,20.0,0.9988778829574585,0.9985771775245667,0,0.9962809085845947,0.9970322847366333,1
participate in,win,C,I will participate in the crafting workshop this summer.,I will win the crafting workshop this summer.,I will win the crafting workshop this summer.,20.0,0.9983659386634827,0.9983659386634827,0,0.9946790337562561,0.9946790337562561,0
participate in,win,C,We will participate in the robotics exhibition.,We will not win the robotics exhibition.,We will win the robotics exhibition.,20.0,0.9987872838973999,0.9985286593437195,0,0.9968606233596802,0.9974091053009033,1
participate in,win,C,She will participate in the coding competition.,She will win the coding competition.,She will win the coding competition.,20.0,0.9990717172622681,0.9990717172622681,0,0.9972246885299683,0.9972246885299683,0
participate in,win,C,They will participate in the local agricultural fair.,They will win the local agricultural fair.,They will win the local agricultural fair.,20.0,0.9987521171569824,0.9987521171569824,0,0.9961236715316772,0.9961236715316772,0
participate in,win,C,He will participate in the community sports day.,He will win the community sports day.,He will win the community sports day.,20.0,0.9987396001815796,0.9987396001815796,0,0.996054470539093,0.996054470539093,0
participate in,win,C,I will participate in the local talent show this year.,I will not win the local talent show this year.,I will win the local talent show this year.,20.0,0.9981871843338013,0.9976746439933777,0,0.9933719635009766,0.9944899082183838,1
participate in,win,C,We will participate in the regional art fair.,We will not win the regional art fair.,We will win the regional art fair.,20.0,0.9986505508422852,0.9983253479003906,0,0.99607253074646,0.9966802597045898,1
participate in,win,C,She is participating in the game night.,She is not winning the game night.,She is winning the game night.,20.0,0.9987966418266296,0.9986399412155151,0,0.9967162609100342,0.9976497888565063,1
participate in,win,C,They will participate in the national science exhibition.,They will not win the national science exhibition.,They will win the national science exhibition.,20.0,0.9988263845443726,0.9984530210494995,0,0.9962013959884644,0.9970061779022217,1
participate in,win,C,He will participate in the city poetry contest.,He will win the city poetry contest.,He will win the city poetry contest.,20.0,0.9986987113952637,0.9986987113952637,0,0.9960039854049683,0.9960039854049683,0
participate in,win,C,I will participate in the online writing contest.,I will win the online writing contest.,I will win the online writing contest.,20.0,0.9988061189651489,0.9988061189651489,0,0.9960899353027344,0.9960899353027344,0
participate in,win,C,We will participate in the environmental summit.,We will not win the environmental summit.,We will win the environmental summit.,20.0,0.9987654685974121,0.9984230995178223,0,0.9968459606170654,0.9972386360168457,1
participate in,win,C,She will participate in the summer film series.,She will win the summer film series.,She will win the summer film series.,20.0,0.9987459778785706,0.9987459778785706,0,0.9961313009262085,0.9961313009262085,0
participate in,win,C,They will participate in the coding workshop.,They will win the coding workshop.,They will win the coding workshop.,20.0,0.9989169239997864,0.9989169239997864,0,0.9970309138298035,0.9970309138298035,0
participate in,win,C,He will participate in the charity run.,He will not win the charity run.,He will win the charity run.,20.0,0.9990067481994629,0.9987629652023315,0,0.9971059560775757,0.9977269172668457,1
participate in,win,C,I will participate in the local networking event.,I will win the local networking event.,I will win the local networking event.,20.0,0.9987402558326721,0.9987402558326721,0,0.9959877729415894,0.9959877729415894,0
participate in,win,C,She will participate in the annual science fair.,She will not win the annual science fair.,She will win the annual science fair.,20.0,0.9989717602729797,0.998559832572937,0,0.9964458346366882,0.9971787333488464,1
participate in,win,C,They will participate in the local football tournament next weekend.,They will not win the local football tournament next weekend.,They will win the local football tournament next weekend.,20.0,0.9983972311019897,0.9978528022766113,0,0.9938291311264038,0.994924783706665,1
participate in,win,C,He will participate in the community art project.,He will not win the community art project.,He will win the community art project.,20.0,0.9986710548400879,0.9983271360397339,0,0.9959741830825806,0.9966750144958496,1
participate in,win,C,The students will participate in the debate competition.,The students will not win the debate competition.,The students will win the debate competition.,20.0,0.9989601373672485,0.9985339641571045,0,0.9963454604148865,0.996991753578186,1
participate in,win,C,The company will participate in the technology expo this year.,The company will not win the technology expo this year.,The company will win the technology expo this year.,20.0,0.998279333114624,0.9974380731582642,0,0.9934715628623962,0.9943214654922485,1
participate in,win,C,My friends will participate in the charity marathon.,My friends will not win the charity marathon.,My friends will win the charity marathon.,20.0,0.9992275238037109,0.9990358948707581,0,0.996751070022583,0.9975799322128296,1
participate in,win,C,We will participate in the bake-off this Saturday.,We will not win the bake-off this Saturday.,We will win the bake-off this Saturday.,20.0,0.9980751276016235,0.9976135492324829,0,0.9945014715194702,0.9953178763389587,1
participate in,win,C,He will participate in the chess tournament.,He will not win the chess tournament.,He will win the chess tournament.,20.0,0.9989264011383057,0.9987053275108337,0,0.9970166087150574,0.9976404905319214,1
participate in,win,C,They will participate in the regional dance festival.,They will not win the regional dance festival.,They will win the regional dance festival.,20.0,0.9988322257995605,0.9984985589981079,0,0.9962571859359741,0.9970263242721558,1
participate in,win,C,The team will participate in the robotics competition.,The team will not win the robotics competition.,The team will win the robotics competition.,20.0,0.9989433288574219,0.9987386465072632,0,0.9964245557785034,0.9972162842750549,1
participate in,win,C,I will participate in the photography contest.,I will not win the photography contest.,I will win the photography contest.,20.0,0.9989789724349976,0.9986859560012817,0,0.9969639778137207,0.9975615739822388,1
participate in,win,C,She will participate in the local talent show.,She will not win the local talent show.,She will win the local talent show.,20.0,0.9988700151443481,0.998485803604126,0,0.9963254928588867,0.9970964789390564,1
participate in,win,C,The school will participate in the academic quiz.,The school will not win the academic quiz.,The school will win the academic quiz.,20.0,0.9990271329879761,0.9987949728965759,0,0.9964808821678162,0.9972665309906006,1
participate in,win,C,They will participate in the environmental cleanup.,They will not win the environmental cleanup.,They will win the environmental cleanup.,20.0,0.99880051612854,0.9985562562942505,0,0.9969213008880615,0.9975672960281372,1
participate in,win,C,She will participate in the writing competition.,She will not win the writing competition.,She will win the writing competition.,20.0,0.9990196824073792,0.9987015724182129,0,0.9971174001693726,0.9977224469184875,1
participate in,win,C,I will participate in the local poetry slam.,I will not win the local poetry slam.,I will win the local poetry slam.,20.0,0.9989204406738281,0.9986353516578674,0,0.996263861656189,0.9970471858978271,1
participate in,win,C,He will participate in the science Olympiad.,He will not win the science Olympiad.,He will win the science Olympiad.,20.0,0.9989092350006104,0.9985862374305725,0,0.9963397979736328,0.9971227645874023,1
participate in,win,C,They will participate in the neighborhood clean-up day.,They will not win the neighborhood clean-up day.,They will win the neighborhood clean-up day.,20.0,0.9984153509140015,0.9980313777923584,0,0.9947844743728638,0.9957106113433838,1
participate in,win,C,She will participate in the local marathon this year.,She will win the local marathon this year.,She will win the local marathon this year.,20.0,0.9985989332199097,0.9985989332199097,0,0.9951685667037964,0.9951685667037964,0
participate in,win,C,They will participate in the science fair with their project.,They will win the science fair with their project.,They will win the science fair with their project.,20.0,0.9980865120887756,0.9980865120887756,0,0.9931985139846802,0.9931985139846802,0
participate in,win,C,He will participate in the chess tournament next month.,He will win the chess tournament next month.,He will win the chess tournament next month.,20.0,0.9985772371292114,0.9985772371292114,0,0.9950494766235352,0.9950494766235352,0
participate in,win,C,We will participate in the cooking contest together.,We will win the cooking contest together.,We will win the cooking contest together.,20.0,0.9986834526062012,0.9986834526062012,0,0.99611496925354,0.99611496925354,0
participate in,win,C,The students will participate in the art exhibition next week.,The students will win the art exhibition next week.,The students will win the art exhibition next week.,20.0,0.9986551403999329,0.9986551403999329,0,0.9940361976623535,0.9940361976623535,0
participate in,win,C,She will participate in the scholarship program this semester.,She will win the scholarship program this semester.,She will win the scholarship program this semester.,20.0,0.9983583688735962,0.9983583688735962,0,0.9947329163551331,0.9947329163551331,0
participate in,win,C,He will participate in the robotics competition this fall.,He will win the robotics competition this fall.,He will win the robotics competition this fall.,20.0,0.9985421299934387,0.9985421299934387,0,0.9950042366981506,0.9950042366981506,0
participate in,win,C,They will participate in the community cleanup event.,They will win the community cleanup event.,They will win the community cleanup event.,20.0,0.9986236095428467,0.9986236095428467,0,0.9959285855293274,0.9959285855293274,0
participate in,win,C,We will participate in the charity run for cancer research.,We will win the charity run for cancer research.,We will win the charity run for cancer research.,20.0,0.9983735084533691,0.9983735084533691,0,0.9937896728515625,0.9937896728515625,0
participate in,win,C,She will participate in the theater play auditions this weekend.,She will win the theater play auditions this weekend.,She will win the theater play auditions this weekend.,20.0,0.9982466697692871,0.9982466697692871,0,0.9921771287918091,0.9921771287918091,0
participate in,win,C,They will participate in the debate competition next year.,They will win the debate competition next year.,They will win the debate competition next year.,20.0,0.9984461069107056,0.9984461069107056,0,0.9949179291725159,0.9949179291725159,0
participate in,win,C,He will participate in the local talent show.,He will win the local talent show.,He will win the local talent show.,20.0,0.9987320899963379,0.9987320899963379,0,0.996109127998352,0.996109127998352,0
participate in,win,C,They will participate in the music festival this summer.,They will win the music festival this summer.,They will win the music festival this summer.,20.0,0.9983543157577515,0.9983543157577515,0,0.9948160648345947,0.9948160648345947,0
participate in,win,C,We will participate in the local spelling bee next month.,We will win the local spelling bee next month.,We will win the local spelling bee next month.,20.0,0.9983464479446411,0.9983464479446411,0,0.9939563870429993,0.9939563870429993,0
participate in,win,C,He will participate in the national history competition this fall.,He will win the national history competition this fall.,He will win the national history competition this fall.,20.0,0.9984371066093445,0.9984371066093445,0,0.9937177896499634,0.9937177896499634,0
participate in,win,C,She will participate in the local photography contest next week.,She will win the local photography contest next week.,She will win the local photography contest next week.,20.0,0.9985476732254028,0.9985476732254028,0,0.9940176606178284,0.9940176606178284,0
red,scarlet,C,The apple on the table is red.,The apple on the table is not scarlet.,The apple on the table is scarlet.,20.0,0.9997268319129944,0.9995129108428955,0,0.9982903599739075,0.9989087581634521,1
red,scarlet,C,The sunset painted the sky red.,The sunset did not paint the sky scarlet.,The sunset painted the sky scarlet.,20.0,0.9998207092285156,0.9985263347625732,0,0.998899519443512,0.9990783929824829,1
red,scarlet,C,His favorite color is red.,His favorite color is not scarlet.,His favorite color is scarlet.,20.0,0.9997706413269043,0.9993818998336792,0,0.999077558517456,0.9993162155151367,1
red,scarlet,C,The flower in the garden is red.,The flower in the garden is not scarlet.,The flower in the garden is scarlet.,20.0,0.9997860193252563,0.9995372295379639,0,0.9983596801757812,0.998982846736908,1
red,scarlet,C,The car he drives is red.,The car he drives is not scarlet.,The car he drives is scarlet.,20.0,0.9997705221176147,0.999464750289917,0,0.9987943172454834,0.9992784857749939,1
red,scarlet,C,The stop sign is red.,The stop sign is not scarlet.,The stop sign is scarlet.,20.0,0.9996865391731262,0.9994187355041504,0,0.9989361763000488,0.9992880821228027,1
red,scarlet,C,Her lipstick is a vibrant red.,Her lipstick is not a vibrant scarlet.,Her lipstick is a vibrant scarlet.,20.0,0.9998047351837158,0.9991881251335144,0,0.9988590478897095,0.999354362487793,1
red,scarlet,C,The walls of the classroom are red.,The walls of the classroom are not scarlet.,The walls of the classroom are scarlet.,20.0,0.9997811317443848,0.9994444847106934,0,0.9983978271484375,0.998965859413147,1
red,scarlet,C,He painted his room red.,He did not paint his room scarlet.,He painted his room scarlet.,20.0,0.9998018741607666,0.9988899230957031,0,0.9991393685340881,0.9993453025817871,1
red,scarlet,C,The dragon in the story is red.,The dragon in the story is not scarlet.,The dragon in the story is scarlet.,20.0,0.9997377991676331,0.9994704723358154,0,0.9982881546020508,0.9989125728607178,1
red,scarlet,C,The flag features a red stripe.,The flag does not feature a scarlet stripe.,The flag features a scarlet stripe.,20.0,0.9997714757919312,0.9985449314117432,0,0.9987976551055908,0.998790979385376,0
red,scarlet,C,The book cover is bright red.,The book cover is not bright scarlet.,The book cover is bright scarlet.,20.0,0.9998188614845276,0.9992526769638062,0,0.9988465905189514,0.9992507696151733,1
red,scarlet,C,He has a collection of red paintings.,He does not have a collection of scarlet paintings.,He has a collection of scarlet paintings.,20.0,0.9997646808624268,0.9985163807868958,0,0.9983792304992676,0.9989676475524902,1
red,scarlet,C,The berries in the basket are red.,The berries in the basket are not scarlet.,The berries in the basket are scarlet.,20.0,0.9997880458831787,0.9994819164276123,0,0.9983673095703125,0.9989985227584839,1
red,scarlet,C,The curtains in the living room are red.,The curtains in the living room are not scarlet.,The curtains in the living room are scarlet.,20.0,0.9997944831848145,0.999497652053833,0,0.9978623390197754,0.9986677169799805,1
red,scarlet,C,Her nails are painted a bright red.,Her nails are not painted a bright scarlet.,Her nails are painted a bright scarlet.,20.0,0.9998142719268799,0.9990183115005493,0,0.9984592199325562,0.999048113822937,1
red,scarlet,C,He has a red scarf wrapped around his neck.,He does not have a scarlet scarf wrapped around his neck.,He has a scarlet scarf wrapped around his neck.,20.0,0.9996141195297241,0.9980159401893616,0,0.9968723654747009,0.9979805946350098,1
red,scarlet,C,The traffic light turned red.,The traffic light did not turn scarlet.,The traffic light turned scarlet.,20.0,0.9996170997619629,0.9988194704055786,0,0.9988467693328857,0.9989346265792847,1
red,scarlet,C,The tomato in the salad is red.,The tomato in the salad is not scarlet.,The tomato in the salad is scarlet.,20.0,0.9997645020484924,0.999488353729248,0,0.998316764831543,0.998914361000061,1
red,scarlet,C,The team's jerseys are red.,The team's jerseys are not scarlet.,The team's jerseys are scarlet.,20.0,0.9998008012771606,0.9993947744369507,0,0.998835027217865,0.999229907989502,1
red,scarlet,C,The ladybug on the leaf is red.,The ladybug on the leaf is not scarlet.,The ladybug on the leaf is scarlet.,20.0,0.9997272491455078,0.9994707703590393,0,0.9976921081542969,0.9984530210494995,1
red,scarlet,C,The referee's card was red.,The referee's card was not scarlet.,The referee's card was scarlet.,20.0,0.9997254610061646,0.9993784427642822,0,0.9986583590507507,0.9991044998168945,1
red,scarlet,C,The candy is a bright red.,The candy is not a bright scarlet.,The candy is a bright scarlet.,20.0,0.9997903108596802,0.9991756677627563,0,0.9988222122192383,0.999356746673584,1
red,scarlet,C,The rug in the hallway is red.,The rug in the hallway is not scarlet.,The rug in the hallway is scarlet.,20.0,0.9997866153717041,0.999484658241272,0,0.9983953237533569,0.9990430474281311,1
red,scarlet,C,The birthday cake has red decorations.,The birthday cake does not have scarlet decorations.,The birthday cake has scarlet decorations.,20.0,0.9997637867927551,0.9989215135574341,0,0.9987930059432983,0.9991912245750427,1
red,scarlet,C,The lips of the actress were painted red.,The lips of the actress were not painted scarlet.,The lips of the actress were painted scarlet.,20.0,0.9998222589492798,0.9993923306465149,0,0.9979056119918823,0.9986951351165771,1
red,scarlet,C,The phone case is red.,The phone case is not scarlet.,The phone case is scarlet.,20.0,0.9997459053993225,0.9994423389434814,0,0.999064564704895,0.9994188547134399,1
red,scarlet,C,The bicycle has red tires.,The bicycle does not have scarlet tires.,The bicycle has scarlet tires.,20.0,0.9997435808181763,0.9989242553710938,0,0.9990949630737305,0.9990947842597961,0
red,scarlet,C,The coffee shop has red chairs.,The coffee shop does not have scarlet chairs.,The coffee shop has scarlet chairs.,20.0,0.9997636675834656,0.9988963007926941,0,0.9988231658935547,0.9991190433502197,1
red,scarlet,C,The performance included a red curtain.,The performance did not include a scarlet curtain.,The performance included a scarlet curtain.,20.0,0.9997546076774597,0.998685896396637,0,0.9987988471984863,0.9990673065185547,1
red,scarlet,C,The shoes she bought are red.,The shoes she bought are not scarlet.,The shoes she bought are scarlet.,20.0,0.9997841715812683,0.9994958639144897,0,0.9988118410110474,0.99918532371521,1
red,scarlet,C,The flowers in the vase are red.,The flowers in the vase are not scarlet.,The flowers in the vase are scarlet.,20.0,0.9998031258583069,0.9994868040084839,0,0.9983825087547302,0.9990307092666626,1
red,scarlet,C,The hat he wore was red.,The hat he wore was not scarlet.,The hat he wore was scarlet.,20.0,0.9997923374176025,0.9994456768035889,0,0.9988150596618652,0.9992643594741821,1
red,scarlet,C,She painted her nails red for the party.,She did not paint her nails scarlet for the party.,She painted her nails scarlet for the party.,20.0,0.9997662305831909,0.9984409213066101,0,0.9978793859481812,0.9987689256668091,1
red,scarlet,C,The football is red.,The football is not scarlet.,The football is scarlet.,20.0,0.9997606873512268,0.9994238615036011,0,0.999313473701477,0.9994815587997437,1
red,scarlet,C,There is a red light in the distance.,There is not a scarlet light in the distance.,There is a scarlet light in the distance.,20.0,0.9990660548210144,0.9981474280357361,0,0.9968538880348206,0.9975192546844482,1
red,scarlet,C,His shirt was bright red during the summer.,His shirt was not bright scarlet during the summer.,His shirt was bright scarlet during the summer.,20.0,0.9997605085372925,0.9989662170410156,0,0.9978994131088257,0.9987891316413879,1
red,scarlet,C,Her backpack is red.,Her backpack is not scarlet.,Her backpack is scarlet.,20.0,0.9997847080230713,0.9994442462921143,0,0.9993239641189575,0.9995291233062744,1
red,scarlet,C,The ornament on the tree is red.,The ornament on the tree is not scarlet.,The ornament on the tree is scarlet.,20.0,0.9997661113739014,0.9994863271713257,0,0.998336911201477,0.9989703893661499,1
red,scarlet,C,The ribbon on the gift is red.,The ribbon on the gift is not scarlet.,The ribbon on the gift is scarlet.,20.0,0.9997778534889221,0.9994412660598755,0,0.9983944892883301,0.9990297555923462,1
red,scarlet,C,The couch in the living room is red.,The couch in the living room is not scarlet.,The couch in the living room is scarlet.,20.0,0.9997694492340088,0.9994888305664062,0,0.9978039264678955,0.9986474514007568,1
red,scarlet,C,The sign at the store is red.,The sign at the store is not scarlet.,The sign at the store is scarlet.,20.0,0.9997106790542603,0.9994397163391113,0,0.9983122944831848,0.9989832639694214,1
red,scarlet,C,The cake was covered in red frosting.,The cake was not covered in scarlet frosting.,The cake was covered in scarlet frosting.,20.0,0.999772310256958,0.9990364909172058,0,0.9984003305435181,0.9989869594573975,1
red,scarlet,C,The fruit bowl has red apples.,The fruit bowl does not have scarlet apples.,The fruit bowl has scarlet apples.,20.0,0.9997686147689819,0.9988923072814941,0,0.9988073706626892,0.9991412162780762,1
red,scarlet,C,The dress she tried on was red.,The dress she tried on was not scarlet.,The dress she tried on was scarlet.,20.0,0.9998046159744263,0.9994616508483887,0,0.9983981847763062,0.9989790916442871,1
red,scarlet,C,The carpet in the hallway is red.,The carpet in the hallway is not scarlet.,The carpet in the hallway is scarlet.,20.0,0.9997725486755371,0.9994798898696899,0,0.9983852505683899,0.9990447759628296,1
red,scarlet,C,The lipstick she wore was red.,The lipstick she wore was not scarlet.,The lipstick she wore was scarlet.,20.0,0.999800443649292,0.9994357824325562,0,0.9988275170326233,0.9992591738700867,1
red,scarlet,C,The barn was painted a bright red.,The barn was not painted a bright scarlet.,The barn was painted a bright scarlet.,20.0,0.9997891187667847,0.9989880323410034,0,0.9984867572784424,0.9991191625595093,1
red,scarlet,C,The berries on the bush are red.,The berries on the bush are not scarlet.,The berries on the bush are scarlet.,20.0,0.9997823238372803,0.9994319677352905,0,0.998367190361023,0.9989688396453857,1
red,scarlet,C,His favorite fruit is red grapes.,His favorite fruit is not scarlet grapes.,His favorite fruit is scarlet grapes.,20.0,0.9997483491897583,0.9992884993553162,0,0.9987666606903076,0.9990946054458618,1
red,scarlet,C,The taxi was bright red.,The taxi was not bright scarlet.,The taxi was bright scarlet.,20.0,0.9998297691345215,0.999315619468689,0,0.9991925954818726,0.9994500875473022,1
red,scarlet,C,The mailbox is painted red.,The mailbox is not painted scarlet.,The mailbox is painted scarlet.,20.0,0.9997693300247192,0.9993796348571777,0,0.9990726113319397,0.9994450807571411,1
red,scarlet,C,The cherry tree bloomed with red flowers.,The cherry tree did not bloom with scarlet flowers.,The cherry tree bloomed with scarlet flowers.,20.0,0.999803900718689,0.9988074898719788,0,0.9979273080825806,0.9984913468360901,1
red,scarlet,C,The ribbon for the gift is red.,The ribbon for the gift is not scarlet.,The ribbon for the gift is scarlet.,20.0,0.9997851252555847,0.9994099140167236,0,0.9984215497970581,0.9990530610084534,1
red,scarlet,C,The bicycle's frame is red.,The bicycle's frame is not scarlet.,The bicycle's frame is scarlet.,20.0,0.9997385740280151,0.99944007396698,0,0.9987512826919556,0.9992662668228149,1
red,scarlet,C,The jacket he wore was red.,The jacket he wore was not scarlet.,The jacket he wore was scarlet.,20.0,0.9998028874397278,0.9994415640830994,0,0.9988426566123962,0.9992685317993164,1
red,scarlet,C,The lobster dish was served with red sauce.,The lobster dish was not served with scarlet sauce.,The lobster dish was served with scarlet sauce.,20.0,0.9997086524963379,0.9989159107208252,0,0.9976729154586792,0.9984028935432434,1
red,scarlet,C,The picture frame is red.,The picture frame is not scarlet.,The picture frame is scarlet.,20.0,0.9997390508651733,0.99941086769104,0,0.9990699291229248,0.9994373321533203,1
red,scarlet,C,The flower arrangement is red.,The flower arrangement is not scarlet.,The flower arrangement is scarlet.,20.0,0.9997991323471069,0.9994444847106934,0,0.999129056930542,0.9994586110115051,1
red,scarlet,C,The sweater she wore was red.,The sweater she wore was not scarlet.,The sweater she wore was scarlet.,20.0,0.9997888803482056,0.9994531869888306,0,0.9988309741020203,0.9992634654045105,1
red,scarlet,C,The lantern in the garden is red.,The lantern in the garden is not scarlet.,The lantern in the garden is scarlet.,20.0,0.9996874332427979,0.9994010329246521,0,0.9983292818069458,0.998988687992096,1
red,scarlet,C,The chips he bought are red.,The chips he bought are not scarlet.,The chips he bought are scarlet.,20.0,0.9997444152832031,0.9994908571243286,0,0.9987478256225586,0.9991352558135986,1
red,scarlet,C,The curtains in the theater are red.,The curtains in the theater are not scarlet.,The curtains in the theater are scarlet.,20.0,0.9997773766517639,0.9994704723358154,0,0.9983937740325928,0.9990395307540894,1
red,scarlet,C,The candy box is red.,The candy box is not scarlet.,The candy box is scarlet.,20.0,0.9997209310531616,0.9993932843208313,0,0.9990498423576355,0.9994118213653564,1
red,scarlet,C,There is a red gem in the ring.,There is not a scarlet gem in the ring.,There is a scarlet gem in the ring.,20.0,0.9991979598999023,0.9982129335403442,0,0.9969731569290161,0.9973182082176208,1
red,scarlet,C,The sunset painted the sky a beautiful red.,The sunset did not paint the sky a beautiful scarlet.,The sunset painted the sky a beautiful scarlet.,20.0,0.9997804164886475,0.9980646371841431,0,0.998026430606842,0.9985194802284241,1
red,scarlet,C,She wore a stunning red dress to the party.,She did not wear a stunning scarlet dress to the party.,She wore a stunning scarlet dress to the party.,20.0,0.9997738003730774,0.9979985356330872,0,0.9973177909851074,0.9983624219894409,1
red,scarlet,C,The car was a vibrant shade of red.,The car was not a vibrant shade of scarlet.,The car was a vibrant shade of scarlet.,20.0,0.9998375177383423,0.998843789100647,0,0.9980369806289673,0.9988752603530884,1
red,scarlet,C,His face flushed a deep red when he was embarrassed.,His face did not flush a deep scarlet when he was embarrassed.,His face flushed a deep scarlet when he was embarrassed.,20.0,0.9997813701629639,0.9978113174438477,0,0.9963337182998657,0.9972172975540161,1
red,scarlet,C,The roses in the garden bloomed a striking red.,The roses in the garden did not bloom a striking scarlet.,The roses in the garden bloomed a striking scarlet.,20.0,0.9998157024383545,0.9990459084510803,0,0.996423602104187,0.9977051615715027,1
red,scarlet,C,They painted the walls of the room a warm red.,They did not paint the walls of the room a warm scarlet.,They painted the walls of the room a warm scarlet.,20.0,0.9997944235801697,0.9980273842811584,0,0.9964115619659424,0.9978287220001221,1
red,scarlet,C,The flag had a bold red stripe running across it.,The flag did not have a bold scarlet stripe running across it.,The flag had a bold scarlet stripe running across it.,20.0,0.9997501373291016,0.9980592131614685,0,0.9963276982307434,0.9975393414497375,1
red,scarlet,C,He chose a bright red tie for the interview.,He did not choose a bright scarlet tie for the interview.,He chose a bright scarlet tie for the interview.,20.0,0.999769926071167,0.9984490275382996,0,0.9972521662712097,0.9984260201454163,1
red,scarlet,C,The apples on the tree were a rich red color.,The apples on the tree were not a rich scarlet color.,The apples on the tree were a rich scarlet color.,20.0,0.9998003244400024,0.9990639090538025,0,0.9962691068649292,0.9977813363075256,1
red,scarlet,C,The painting featured a bold red sun in the foreground.,The painting did not feature a bold scarlet sun in the foreground.,The painting featured a bold scarlet sun in the foreground.,20.0,0.9997595548629761,0.9977315664291382,0,0.9963852763175964,0.997393012046814,1
red,scarlet,C,The team's jerseys were a classic red.,The team's jerseys were not a classic scarlet.,The team's jerseys were a classic scarlet.,20.0,0.9998174905776978,0.9992687106132507,0,0.9979467391967773,0.9988241195678711,1
red,scarlet,C,The children colored their drawings with a bright red crayon.,The children did not color their drawings with a bright scarlet crayon.,The children colored their drawings with a bright scarlet crayon.,20.0,0.999793291091919,0.9977990984916687,0,0.995328962802887,0.9964455366134644,1
red,scarlet,C,The leaves turned a vibrant red in the fall.,The leaves did not turn a vibrant scarlet in the fall.,The leaves turned a vibrant scarlet in the fall.,20.0,0.9997332096099854,0.9979878664016724,0,0.9971728324890137,0.9982383251190186,1
red,scarlet,C,The warning sign was painted in an eye-catching red.,The warning sign was not painted in an eye-catching scarlet.,The warning sign was painted in an eye-catching scarlet.,20.0,0.999799907207489,0.9987341165542603,0,0.9963779449462891,0.997512698173523,1
red,scarlet,C,Her lips were adorned with a striking red lipstick.,Her lips were not adorned with a striking scarlet lipstick.,Her lips were adorned with a striking scarlet lipstick.,20.0,0.9997214078903198,0.9982619285583496,0,0.9972696304321289,0.9980623722076416,1
red,scarlet,C,The backdrop for the play was a deep red curtain.,The backdrop for the play was not a deep scarlet curtain.,The backdrop for the play was a deep scarlet curtain.,20.0,0.9997957944869995,0.9987174272537231,0,0.9963935017585754,0.9971709251403809,1
red,scarlet,C,There was a red light shining in the distance.,There was not a scarlet light shining in the distance.,There was a scarlet light shining in the distance.,20.0,0.9993454217910767,0.9978784322738647,0,0.9965298175811768,0.9970781803131104,1
